file_name,folder,upload_date,image_format,resource_type,width,height,aspect_ratio,megabytes,secure_url,image,"Material
a = asphalt shingle   t = clay tile
mb = mod bit           m = metal
p = pvc/tpo               e = epdm
ra = rolled asphalt    c = roof coating 
b = ballasted            bur = built-up",Overhang,"Damage
s = severe
m = minor
n = none",Ponding,"Rust
s = severe
m = minor
n = none",Shape,"Construction
c = construction","Wear & tear
n = none
l = likely
y = yes","Patching
e = extensive
m = moderate
n = none",VA_ID,status,assignment,comments,upload_status,https://drive.google.com/drive/u/0/folders/1S5GIW6aQzm-ufVvLxUApawxmvyS7Oz8R
Screen_Shot_2018-11-07_at_3.45.29_PM,,2018-11-08T00:02:53+00:00,png,image,920,942,0.97665,1.462644,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635373/Screen_Shot_2018-11-07_at_3.45.29_PM.png,,a-mb,,,,,,,,,VA1052,x,Silpa,,,
Screen_Shot_2018-11-07_at_3.44.49_PM,,2018-11-08T00:02:52+00:00,png,image,1008,670,1.50448,1.007985,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635372/Screen_Shot_2018-11-07_at_3.44.49_PM.png,,m,,,,,,,,,VA1053,x,Silpa,,,
Screen_Shot_2018-11-07_at_3.45.21_PM,,2018-11-08T00:02:52+00:00,png,image,1282,1206,1.06302,2.521719,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635372/Screen_Shot_2018-11-07_at_3.45.21_PM.png,,m,,,,,,,,,VA1054,x,Silpa,,,
Screen_Shot_2018-11-07_at_3.45.12_PM,,2018-11-08T00:02:51+00:00,png,image,806,672,1.1994,0.866021,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635371/Screen_Shot_2018-11-07_at_3.45.12_PM.png,,a,,,,,,,,,VA1055,x,Silpa,,,
Screen_Shot_2018-11-07_at_3.44.53_PM,,2018-11-08T00:02:51+00:00,png,image,640,576,1.11111,0.674538,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635371/Screen_Shot_2018-11-07_at_3.44.53_PM.png,,a,,,,,,,,,VA1056,x,Silpa,,,
Screen_Shot_2018-11-07_at_3.45.18_PM,,2018-11-08T00:02:50+00:00,png,image,518,452,1.14602,0.386092,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635370/Screen_Shot_2018-11-07_at_3.45.18_PM.png,,m,,,,,,,,,VA1057,x,Silpa,,,
Screen_Shot_2018-11-07_at_3.44.43_PM,,2018-11-08T00:02:48+00:00,png,image,792,798,0.99248,1.022385,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635368/Screen_Shot_2018-11-07_at_3.44.43_PM.png,,m,,,,,,,,,VA1058,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.44.24_PM,,2018-11-08T00:02:48+00:00,png,image,948,1328,0.71386,2.131892,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635368/Screen_Shot_2018-11-07_at_3.44.24_PM.png,,m,,,,,,,,,VA1059,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.43.22_PM,,2018-11-08T00:02:48+00:00,png,image,752,584,1.28767,0.723516,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635368/Screen_Shot_2018-11-07_at_3.43.22_PM.png,,a,,,,,,,,,VA1060,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.44.45_PM,,2018-11-08T00:02:48+00:00,png,image,284,418,0.67943,0.222531,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635368/Screen_Shot_2018-11-07_at_3.44.45_PM.png,,a,,,,,,,,,VA1061,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.44.41_PM,,2018-11-08T00:02:47+00:00,png,image,944,754,1.25199,1.170277,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635367/Screen_Shot_2018-11-07_at_3.44.41_PM.png,,m,,,,,,,,,VA1062,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.44.31_PM,,2018-11-08T00:02:47+00:00,png,image,1054,644,1.63665,1.161085,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635367/Screen_Shot_2018-11-07_at_3.44.31_PM.png,,m,,,,,,,,,VA1063,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.43.11_PM,,2018-11-08T00:02:47+00:00,png,image,1344,1188,1.13131,2.81758,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635367/Screen_Shot_2018-11-07_at_3.43.11_PM.png,,m,,,,,,,,,VA1064,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.43.36_PM,,2018-11-08T00:02:46+00:00,png,image,778,704,1.10511,0.989986,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635366/Screen_Shot_2018-11-07_at_3.43.36_PM.png,,a,,,,,,,,,VA1065,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.44.34_PM,,2018-11-08T00:02:46+00:00,png,image,584,1154,0.50607,1.180869,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635366/Screen_Shot_2018-11-07_at_3.44.34_PM.png,,m,,,,,,,,,VA1066,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.44.19_PM,,2018-11-08T00:02:45+00:00,png,image,752,496,1.51613,0.644375,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635365/Screen_Shot_2018-11-07_at_3.44.19_PM.png,,m,,,,,,,,,VA1067,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.43.34_PM,,2018-11-08T00:02:45+00:00,png,image,1120,690,1.62319,1.30296,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635365/Screen_Shot_2018-11-07_at_3.43.34_PM.png,,a,,,,,,,,,VA1068,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.43.32_PM,,2018-11-08T00:02:45+00:00,png,image,758,592,1.28041,0.75145,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635365/Screen_Shot_2018-11-07_at_3.43.32_PM.png,,m,,,,,,,,,VA1069,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.43.30_PM,,2018-11-08T00:02:44+00:00,png,image,530,680,0.77941,0.599608,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635364/Screen_Shot_2018-11-07_at_3.43.30_PM.png,,m,,,,,,,,,VA1070,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.42.51_PM,,2018-11-08T00:02:44+00:00,png,image,1216,1108,1.09747,2.296339,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635364/Screen_Shot_2018-11-07_at_3.42.51_PM.png,,m,,,,,,,,,VA1071,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.43.24_PM,,2018-11-08T00:02:43+00:00,png,image,778,512,1.51953,0.635263,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635363/Screen_Shot_2018-11-07_at_3.43.24_PM.png,,a,,,,,,,,,VA1072,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.42.40_PM,,2018-11-08T00:02:43+00:00,png,image,882,848,1.04009,1.305167,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635363/Screen_Shot_2018-11-07_at_3.42.40_PM.png,,m,,,,,,,,,VA1073,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.43.18_PM,,2018-11-08T00:02:42+00:00,png,image,694,616,1.12662,0.730191,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635362/Screen_Shot_2018-11-07_at_3.43.18_PM.png,,t,,,,,,,,,VA1074,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.43.14_PM,,2018-11-08T00:02:42+00:00,png,image,970,636,1.52516,1.026616,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635362/Screen_Shot_2018-11-07_at_3.43.14_PM.png,,t,,,,,,,,,VA1075,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.42.58_PM,,2018-11-08T00:02:42+00:00,png,image,984,1002,0.98204,1.734499,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635362/Screen_Shot_2018-11-07_at_3.42.58_PM.png,,a,,,,,,,,,VA1076,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.43.08_PM,,2018-11-08T00:02:41+00:00,png,image,1058,748,1.41444,1.442058,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635361/Screen_Shot_2018-11-07_at_3.43.08_PM.png,,t,,,,,,,,,VA1077,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.42.49_PM,,2018-11-08T00:02:41+00:00,png,image,952,906,1.05077,1.491384,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635361/Screen_Shot_2018-11-07_at_3.42.49_PM.png,,a,,,,,,,,,VA1078,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.43.00_PM,,2018-11-08T00:02:40+00:00,png,image,1064,1074,0.99069,1.903206,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635360/Screen_Shot_2018-11-07_at_3.43.00_PM.png,,a,,,,,,,,,VA1079,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.42.47_PM,,2018-11-08T00:02:40+00:00,png,image,1062,986,1.07708,1.794827,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635360/Screen_Shot_2018-11-07_at_3.42.47_PM.png,,m,,,,,,,,,VA1080,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.42.42_PM,,2018-11-08T00:02:38+00:00,png,image,508,516,0.9845,0.432675,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635358/Screen_Shot_2018-11-07_at_3.42.42_PM.png,,m,,,,,,,,,VA1081,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.42.45_PM,,2018-11-08T00:02:38+00:00,png,image,800,712,1.1236,0.999123,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635358/Screen_Shot_2018-11-07_at_3.42.45_PM.png,,a,,,,,,,,,VA1082,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.42.16_PM,,2018-11-08T00:02:34+00:00,png,image,950,868,1.09447,1.356454,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635354/Screen_Shot_2018-11-07_at_3.42.16_PM.png,,a,,,,,,,,,VA1083,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.42.21_PM,,2018-11-08T00:02:34+00:00,png,image,842,710,1.18592,1.012882,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635354/Screen_Shot_2018-11-07_at_3.42.21_PM.png,,a,,,,,,,,,VA1084,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.42.36_PM,,2018-11-08T00:02:33+00:00,png,image,1072,1148,0.9338,2.088495,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635353/Screen_Shot_2018-11-07_at_3.42.36_PM.png,,a,,,,,,,,,VA1085,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.42.38_PM,,2018-11-08T00:02:33+00:00,png,image,832,842,0.98812,1.149092,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635353/Screen_Shot_2018-11-07_at_3.42.38_PM.png,,a,,,,,,,,,VA1086,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.42.30_PM,,2018-11-08T00:02:33+00:00,png,image,936,944,0.99153,1.550284,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635353/Screen_Shot_2018-11-07_at_3.42.30_PM.png,,m,,,,,,,,,VA1087,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.42.28_PM,,2018-11-08T00:02:33+00:00,png,image,926,1094,0.84644,1.702473,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635353/Screen_Shot_2018-11-07_at_3.42.28_PM.png,,m,,,,,,,,,VA1088,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.42.24_PM,,2018-11-08T00:02:32+00:00,png,image,922,924,0.99784,1.489672,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635352/Screen_Shot_2018-11-07_at_3.42.24_PM.png,,t,,,,,,,,,VA1089,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.42.32_PM,,2018-11-08T00:02:31+00:00,png,image,414,462,0.8961,0.326909,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635351/Screen_Shot_2018-11-07_at_3.42.32_PM.png,,m,,,,,,,,,VA1090,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.42.11_PM,,2018-11-08T00:02:30+00:00,png,image,1294,852,1.51878,1.920172,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635350/Screen_Shot_2018-11-07_at_3.42.11_PM.png,,a,,,,,,,,,VA1091,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.42.18_PM,,2018-11-08T00:02:30+00:00,png,image,1248,718,1.73816,1.397688,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635350/Screen_Shot_2018-11-07_at_3.42.18_PM.png,,m,,,,,,,,,VA1092,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.41.59_PM,,2018-11-08T00:02:30+00:00,png,image,1202,792,1.51768,1.691762,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635350/Screen_Shot_2018-11-07_at_3.41.59_PM.png,,a,,,,,,,,,VA1093,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.42.08_PM,,2018-11-08T00:02:29+00:00,png,image,514,528,0.97348,0.466382,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635349/Screen_Shot_2018-11-07_at_3.42.08_PM.png,,a,,,,,,,,,VA1094,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.41.55_PM,,2018-11-08T00:02:29+00:00,png,image,906,946,0.95772,1.392429,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635349/Screen_Shot_2018-11-07_at_3.41.55_PM.png,,a,,,,,,,,,VA1095,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.41.54_PM,,2018-11-08T00:02:27+00:00,png,image,410,424,0.96698,0.284104,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635347/Screen_Shot_2018-11-07_at_3.41.54_PM.png,,a,,,,,,,,,VA1096,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.41.38_PM,,2018-11-08T00:02:26+00:00,png,image,1098,904,1.2146,1.667524,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635346/Screen_Shot_2018-11-07_at_3.41.38_PM.png,,m,,,,,,,,,VA1097,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.41.23_PM,,2018-11-08T00:02:26+00:00,png,image,1192,846,1.40898,1.749292,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635346/Screen_Shot_2018-11-07_at_3.41.23_PM.png,,m,,,,,,,,,VA1098,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.41.30_PM,,2018-11-08T00:02:26+00:00,png,image,936,1028,0.91051,1.575051,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635346/Screen_Shot_2018-11-07_at_3.41.30_PM.png,,m,,,,,,,,,VA1099,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.41.31_PM,,2018-11-08T00:02:25+00:00,png,image,948,652,1.45399,0.974202,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635345/Screen_Shot_2018-11-07_at_3.41.31_PM.png,,m,,,,,,,,,VA1100,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.41.19_PM,,2018-11-08T00:02:24+00:00,png,image,600,582,1.03093,0.588623,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635344/Screen_Shot_2018-11-07_at_3.41.19_PM.png,,m,,,,,,,,,VA1101,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.41.17_PM,,2018-11-08T00:02:23+00:00,png,image,858,856,1.00234,1.225335,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635343/Screen_Shot_2018-11-07_at_3.41.17_PM.png,,m,,,,,,,,,VA1102,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.41.12_PM,,2018-11-08T00:02:23+00:00,png,image,868,836,1.03828,1.305881,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635343/Screen_Shot_2018-11-07_at_3.41.12_PM.png,,m,,,,,,,,,VA1103,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.41.13_PM,,2018-11-08T00:02:23+00:00,png,image,574,546,1.05128,0.589693,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635343/Screen_Shot_2018-11-07_at_3.41.13_PM.png,,m,,,,,,,,,VA1104,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.41.02_PM,,2018-11-08T00:02:22+00:00,png,image,950,994,0.95573,1.585276,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635342/Screen_Shot_2018-11-07_at_3.41.02_PM.png,,m,,,,,,,,,VA1105,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.40.17_PM,,2018-11-08T00:02:21+00:00,png,image,1008,992,1.01613,1.585356,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635341/Screen_Shot_2018-11-07_at_3.40.17_PM.png,,m,,,,,,,,,VA1106,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.40.00_PM,,2018-11-08T00:02:21+00:00,png,image,850,1060,0.80189,1.43268,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635341/Screen_Shot_2018-11-07_at_3.40.00_PM.png,,m,,,,,,,,,VA1107,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.40.11_PM,,2018-11-08T00:02:20+00:00,png,image,842,898,0.93764,1.246941,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635340/Screen_Shot_2018-11-07_at_3.40.11_PM.png,,m,,,,,,,,,VA1108,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.40.36_PM,,2018-11-08T00:02:20+00:00,png,image,856,686,1.24781,0.896831,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635340/Screen_Shot_2018-11-07_at_3.40.36_PM.png,,m,,,,,,,,,VA1109,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.37.47_PM,,2018-11-08T00:02:20+00:00,png,image,788,704,1.11932,0.992716,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635340/Screen_Shot_2018-11-07_at_3.37.47_PM.png,,t,,,,,,,,,VA1110,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.40.37_PM,,2018-11-08T00:02:20+00:00,png,image,474,380,1.24737,0.232228,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635340/Screen_Shot_2018-11-07_at_3.40.37_PM.png,,m,,,,,,,,,VA1111,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.40.06_PM,,2018-11-08T00:02:19+00:00,png,image,694,560,1.23929,0.662085,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635339/Screen_Shot_2018-11-07_at_3.40.06_PM.png,,m,,,,,,,,,VA1112,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.39.54_PM,,2018-11-08T00:02:17+00:00,png,image,976,760,1.28421,1.295209,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635337/Screen_Shot_2018-11-07_at_3.39.54_PM.png,,m,,,,,,,,,VA1113,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.39.57_PM,,2018-11-08T00:02:17+00:00,png,image,566,830,0.68193,0.799786,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635337/Screen_Shot_2018-11-07_at_3.39.57_PM.png,,m,,,,,,,,,VA1114,x,Shashi,,,
Screen_Shot_2018-11-07_at_3.39.58_PM,,2018-11-08T00:02:17+00:00,png,image,436,484,0.90083,0.378648,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635337/Screen_Shot_2018-11-07_at_3.39.58_PM.png,,m,,,,,,,,,VA1115,x,Shashi,,,
Screen_Shot_2018-11-07_at_3.39.36_PM,,2018-11-08T00:02:17+00:00,png,image,880,794,1.10831,1.259693,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635337/Screen_Shot_2018-11-07_at_3.39.36_PM.png,,m,,,,,,,,,VA1116,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.39.49_PM,,2018-11-08T00:02:16+00:00,png,image,1086,1014,1.07101,1.868112,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635336/Screen_Shot_2018-11-07_at_3.39.49_PM.png,,m,,,,,,,,,VA1117,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.37.44_PM,,2018-11-08T00:02:15+00:00,png,image,786,806,0.97519,1.181237,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635335/Screen_Shot_2018-11-07_at_3.37.44_PM.png,,t,,,,,,,,,VA1118,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.38.41_PM,,2018-11-08T00:02:14+00:00,png,image,656,494,1.32794,0.526487,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635334/Screen_Shot_2018-11-07_at_3.38.41_PM.png,,m,,,,,,,,,VA1119,x,Sijo,Check,,
Screen_Shot_2018-11-07_at_3.39.12_PM,,2018-11-08T00:02:14+00:00,png,image,860,660,1.30303,0.925813,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635334/Screen_Shot_2018-11-07_at_3.39.12_PM.png,,m,,,,,,,,,VA1120,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.38.30_PM,,2018-11-08T00:02:13+00:00,png,image,782,516,1.5155,0.705126,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635333/Screen_Shot_2018-11-07_at_3.38.30_PM.png,,m,,,,,,,,,VA1121,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.37.49_PM,,2018-11-08T00:02:13+00:00,png,image,668,770,0.86753,0.915157,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635333/Screen_Shot_2018-11-07_at_3.37.49_PM.png,,t,,,,,,,,,VA1122,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.37.41_PM,,2018-11-08T00:02:12+00:00,png,image,648,734,0.88283,0.835314,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635332/Screen_Shot_2018-11-07_at_3.37.41_PM.png,,t,,,,,,,,,VA1123,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.37.24_PM,,2018-11-08T00:02:11+00:00,png,image,842,802,1.04988,1.215459,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635331/Screen_Shot_2018-11-07_at_3.37.24_PM.png,,t,,,,,,,,,VA1124,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.36.47_PM,,2018-11-08T00:02:11+00:00,png,image,748,780,0.95897,0.966853,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635331/Screen_Shot_2018-11-07_at_3.36.47_PM.png,,a,,,,,,,,,VA1125,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.37.35_PM,,2018-11-08T00:02:11+00:00,png,image,778,886,0.8781,1.248694,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635331/Screen_Shot_2018-11-07_at_3.37.35_PM.png,,t,,,,,,,,,VA1126,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.37.38_PM,,2018-11-08T00:02:11+00:00,png,image,620,728,0.85165,0.781843,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635331/Screen_Shot_2018-11-07_at_3.37.38_PM.png,,t,,,,,,,,,VA1127,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.37.01_PM,,2018-11-08T00:02:10+00:00,png,image,728,762,0.95538,0.877776,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635330/Screen_Shot_2018-11-07_at_3.37.01_PM.png,,a,,,,,,,,,VA1128,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.36.52_PM,,2018-11-08T00:02:09+00:00,png,image,750,882,0.85034,1.148238,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635329/Screen_Shot_2018-11-07_at_3.36.52_PM.png,,t,,,,,,,,,VA1129,x,Shashi,,,
Screen_Shot_2018-11-07_at_3.36.43_PM,,2018-11-08T00:02:09+00:00,png,image,790,680,1.16176,0.895487,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635329/Screen_Shot_2018-11-07_at_3.36.43_PM.png,,t,,,,,,,,,VA1130,x,Shashi,,,
Screen_Shot_2018-11-07_at_3.36.35_PM,,2018-11-08T00:02:08+00:00,png,image,690,784,0.8801,0.889621,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635328/Screen_Shot_2018-11-07_at_3.36.35_PM.png,,t,,,,,,,,,VA1131,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.35.21_PM,,2018-11-08T00:02:08+00:00,png,image,932,998,0.93387,1.584458,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635328/Screen_Shot_2018-11-07_at_3.35.21_PM.png,,t,,,,,,,,,VA1132,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.36.29_PM,,2018-11-08T00:02:07+00:00,png,image,774,868,0.89171,1.098956,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635327/Screen_Shot_2018-11-07_at_3.36.29_PM.png,,t,,,,,,,,,VA1133,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.36.00_PM,,2018-11-08T00:02:06+00:00,png,image,922,754,1.22281,1.242463,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635326/Screen_Shot_2018-11-07_at_3.36.00_PM.png,,t,,,,,,,,,VA1134,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.35.31_PM,,2018-11-08T00:02:06+00:00,png,image,778,662,1.17523,0.908894,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635326/Screen_Shot_2018-11-07_at_3.35.31_PM.png,,t,,,,,,,,,VA1135,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.36.17_PM,,2018-11-08T00:02:06+00:00,png,image,736,718,1.02507,0.884377,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635326/Screen_Shot_2018-11-07_at_3.36.17_PM.png,,t,,,,,,,,,VA1136,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.36.12_PM,,2018-11-08T00:02:05+00:00,png,image,772,696,1.1092,0.897126,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635325/Screen_Shot_2018-11-07_at_3.36.12_PM.png,,t,,,,,,,,,VA1137,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.36.09_PM,,2018-11-08T00:02:05+00:00,png,image,790,670,1.1791,0.906513,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635325/Screen_Shot_2018-11-07_at_3.36.09_PM.png,,t,,,,,,,,,VA1138,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.35.26_PM,,2018-11-08T00:02:04+00:00,png,image,858,768,1.11719,1.078218,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635324/Screen_Shot_2018-11-07_at_3.35.26_PM.png,,a,,,,,,,,,VA1139,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.35.58_PM,,2018-11-08T00:02:03+00:00,png,image,838,682,1.22874,1.011881,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635323/Screen_Shot_2018-11-07_at_3.35.58_PM.png,,t,,,,,,,,,VA1140,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.35.55_PM,,2018-11-08T00:02:03+00:00,png,image,762,604,1.26159,0.8057,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635323/Screen_Shot_2018-11-07_at_3.35.55_PM.png,,t,,,,,,,,,VA1141,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.35.53_PM,,2018-11-08T00:02:02+00:00,png,image,806,724,1.11326,1.022302,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635322/Screen_Shot_2018-11-07_at_3.35.53_PM.png,,t,,,,,,,,,VA1142,x,Sijo,,,
Screen_Shot_2018-11-07_at_3.35.50_PM,,2018-11-08T00:02:02+00:00,png,image,848,758,1.11873,1.118712,https://res.cloudinary.com/mtylerpreston/image/upload/v1541635322/Screen_Shot_2018-11-07_at_3.35.50_PM.png,,t,,,,,,,,,VA1143,x,Sijo,,,
